,Id,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment
127,130, Hopeful about the possibilities of a new journey.      ,Positive,2013-12-05 16:00:00, JourneyOptimist ,Twitter, #Hope #NewBeginnings                          ,18.0,35.0,Canada,2013,2013-12,5,16,hopeful possibility new journey,Positive
128,131, Empowerment through learning and personal growth.      ,Positive,2014-07-20 11:30:00, GrowthSeeker    ,Instagram, #Empowerment #PersonalGrowth                  ,25.0,50.0,USA,2014,2014-07,20,11,empowerment learning personal growth,Positive
129,132, Compassion towards those in need during the holidays.  ,Positive,2015-12-22 14:20:00, HolidayHelper   ,Facebook, #Compassion #HolidaySupport                   ,18.0,35.0,USA,2015,2015-12,22,14,compassion towards need holiday,Positive
130,133, Tenderness in the warmth of a cozy winter evening.     ,Positive,2016-02-10 19:45:00, WinterWarmth    ,Twitter, #Tenderness #CozyEvening                     ,25.0,50.0,UK,2016,2016-02,10,19,tenderness warmth cozy winter evening,Positive
131,134, Arousal of excitement for an upcoming adventure.       ,Positive,2017-04-30 11:30:00, AdventureAwaits ,Instagram, #Arousal #AdventureTime                       ,20.0,40.0,Australia,2017,2017-04,30,11,arousal excitement upcoming adventure,Positive
132,135, Enthusiasm for a creative project in the making.       ,Positive,2018-09-15 16:00:00, CreativeSpirit  ,Facebook, #Enthusiasm #Creativity                       ,15.0,30.0,Canada,2018,2018-09,15,16,enthusiasm creative project making,Positive
133,136, Fulfillment in completing a challenging workout routine.,Positive,2019-06-28 18:20:00, FitnessAchiever ,Twitter, #Fulfillment #FitnessGoals                   ,22.0,45.0,India,2019,2019-06,28,18,fulfillment completing challenging workout routine,Positive
134,137, Reverence for the artistry displayed in a museum.      ,Positive,2020-11-11 15:00:00, ArtAppreciator  ,Instagram, #Reverence #ArtAppreciation                  ,18.0,35.0,UK,2020,2020-11,11,15,reverence artistry displayed museum,Neutral
135,138, Elation after achieving a personal goal.               ,Positive,2021-03-02 09:30:00, GoalAchiever2   ,Facebook, #Elation #PersonalAchievement                ,25.0,50.0,USA,2021,2021-03,2,9,elation achieving personal goal,Positive
136,139, Elation over discovering a hidden gem in the city.   ,Positive,2012-02-18 14:30:00, UrbanExplorer2  ,Twitter, #Elation #HiddenGem                            ,20.0,40.0,USA,2012,2012-02,18,14,elation discovering hidden gem city,Positive
137,140, The euphoria of a surprise birthday celebration.     ,Positive,2018-11-05 21:45:00, BirthdayJoy     ,Instagram, #Euphoria #BirthdaySurprise                   ,15.0,30.0,UK,2018,2018-11,5,21,euphoria surprise birthday celebration,Positive
138,141, Contentment in the simplicity of a home-cooked meal. ,Positive,2015-09-12 13:20:00, HomeChef        ,Facebook, #Contentment #HomeCooking                     ,25.0,50.0,India,2015,2015-09,12,13,contentment simplicity homecooked meal,Positive
139,142, Serenity found in the melody of a peaceful piano.    ,Positive,2016-07-30 18:10:00, MusicLover4     ,Twitter, #Serenity #PeacefulMelody                    ,18.0,35.0,Canada,2016,2016-07,30,18,serenity found melody peaceful piano,Positive
140,143, Gratitude for the supportive community around me.    ,Positive,2013-04-20 10:30:00, CommunityLove   ,Instagram, #Gratitude #CommunitySupport                   ,30.0,60.0,USA,2013,2013-04,20,10,gratitude supportive community around,Positive
141,144, Hopeful about the prospects of a new business venture.,Positive,2017-12-08 19:15:00, EntrepreneurHope,Facebook, #Hope #BusinessVenture                        ,22.0,45.0,Canada,2017,2017-12,8,19,hopeful prospect new business venture,Positive
142,145, Empowerment through mentoring and guiding others.    ,Positive,2014-06-03 08:20:00, MentorEmpower   ,Twitter, #Empowerment #Mentorship                      ,15.0,30.0,UK,2014,2014-06,3,8,empowerment mentoring guiding others,Neutral
143,146, Compassion shown through acts of kindness in the community.,Positive,2019-01-15 14:50:00, KindnessInAction,Instagram, #Compassion #CommunityKindness               ,18.0,35.0,Australia,2019,2019-01,15,14,compassion shown act kindness community,Positive
144,147, Tenderness in a heartfelt message to a loved one.    ,Positive,2016-12-25 19:30:00, LoveExpress     ,Facebook, #Tenderness #LoveNote                         ,25.0,50.0,UK,2016,2016-12,25,19,tenderness heartfelt message loved one,Positive
145,148, Arousal of excitement before a much-awaited trip.    ,Positive,2018-03-10 09:45:00, TravelExcitement,Twitter, #Arousal #TravelAdventure                     ,20.0,40.0,India,2018,2018-03,10,9,arousal excitement muchawaited trip,Positive
146,149, Enthusiasm for a new artistic project in the works.  ,Positive,2020-09-17 16:30:00, ArtisticSpirit  ,Instagram, #Enthusiasm #ArtisticProject                 ,15.0,30.0,USA,2020,2020-09,17,16,enthusiasm new artistic project work,Positive
147,150, Feeling a sense of fulfillment after helping others. ,Positive,2011-08-28 18:45:00, HelperHeart     ,Facebook, #Fulfillment #HelpingOthers                  ,22.0,45.0,Canada,2011,2011-08,28,18,feeling sense fulfillment helping others,Positive
148,151, Reverence for the historical significance of a landmark.,Positive,2017-11-01 15:30:00, HistoryBuff     ,Twitter, #Reverence #HistoricalSite                   ,18.0,35.0,Australia,2017,2017-11,1,15,reverence historical significance landmark,Positive
149,152, Elation after achieving a fitness milestone.         ,Positive,2019-06-15 10:00:00, FitnessAchiever2,Instagram, #Elation #FitnessMilestone                   ,25.0,50.0,UK,2019,2019-06,15,10,elation achieving fitness milestone,Positive
150,153, The euphoria of a successful product launch.         ,Positive,2022-04-03 11:45:00, ProductLaunchJoy,Facebook, #Euphoria #ProductLaunchSuccess              ,15.0,30.0,USA,2022,2022-04,3,11,euphoria successful product launch,Positive
151,154, Contentment in the embrace of a loved one.           ,Positive,2010-11-12 20:20:00, LovingEmbrace   ,Twitter, #Contentment #Love                             ,30.0,60.0,India,2010,2010-11,12,20,contentment embrace loved one,Positive
152,155, Serenity found in the beauty of a sunset by the sea.  ,Positive,2011-07-22 18:30:00, SunsetWatcher2  ,Instagram, #Serenity #SunsetViews                       ,22.0,45.0,Canada,2011,2011-07,22,18,serenity found beauty sunset sea,Positive
153,156, Gratitude for the small joys that each day brings.   ,Positive,2012-03-30 11:20:00, JoyfulHeart2    ,Facebook, #Gratitude #SmallJoys                        ,15.0,30.0,Australia,2012,2012-03,30,11,gratitude small joy day brings,Positive
154,157, Hopeful about the potential for personal growth.      ,Positive,2013-10-05 16:40:00, GrowthOptimist  ,Twitter, #Hope #PersonalDevelopment                    ,18.0,35.0,UK,2013,2013-10,5,16,hopeful potential personal growth,Positive
155,158, Empowerment through learning a new skill.            ,Positive,2014-07-10 13:15:00, SkillEmpower    ,Instagram, #Empowerment #SkillBuilding                   ,25.0,50.0,India,2014,2014-07,10,13,empowerment learning new skill,Neutral
156,159, Compassion in volunteering for a local charity.       ,Positive,2015-12-18 14:20:00, CharityVolunteer,Facebook, #Compassion #VolunteerWork                   ,18.0,35.0,USA,2015,2015-12,18,14,compassion volunteering local charity,Positive
157,160, Tenderness in a quiet moment shared with a pet.      ,Positive,2016-02-10 19:45:00, PetLove         ,Twitter, #Tenderness #PetLove                          ,25.0,50.0,Canada,2016,2016-02,10,19,tenderness quiet moment shared pet,Positive
158,161, Arousal of excitement for an upcoming festival.       ,Positive,2017-09-25 11:30:00, FestivalFan     ,Instagram, #Arousal #FestivalExcitement               ,20.0,40.0,UK,2017,2017-09,25,11,arousal excitement upcoming festival,Positive
159,162, Enthusiasm for a DIY home improvement project.       ,Positive,2018-04-15 16:00:00, DIYEnthusiast   ,Facebook, #Enthusiasm #HomeImprovement                 ,15.0,30.0,Australia,2018,2018-04,15,16,enthusiasm diy home improvement project,Positive
160,163, Fulfillment in completing a challenging puzzle.      ,Positive,2019-11-28 18:20:00, PuzzleMaster    ,Twitter, #Fulfillment #PuzzleChallenge                ,22.0,45.0,India,2019,2019-11,28,18,fulfillment completing challenging puzzle,Positive
161,164, Reverence for the wonders of nature on a hiking trail.,Positive,2020-05-11 15:00:00, NatureAdmirer   ,Instagram, #Reverence #NatureExploration                ,18.0,35.0,USA,2020,2020-05,11,15,reverence wonder nature hiking trail,Neutral
162,165, Elation after a surprise reunion with a childhood friend.,Positive,2021-02-05 09:30:00, ChildhoodJoy    ,Facebook, #Elation #FriendshipReunion                  ,25.0,50.0,Canada,2021,2021-02,5,9,elation surprise reunion childhood friend,Positive
163,166, Suffering from despair after another setback.      ,Negative,2021-03-10 08:30:00, StrugglingSoul    ,Twitter, #Despair #Struggle                              ,5.0,10.0,USA,2021,2021-03,10,8,suffering despair another setback,Negative
164,167," Overwhelmed by grief, missing a loved one dearly.  ",Negative,2022-07-05 15:45:00, MourningHeart     ,Instagram, #Grief #Loss                                   ,8.0,15.0,Canada,2022,2022-07,5,15,overwhelmed grief missing loved one dearly,Positive
165,168, Loneliness creeps in as the night grows colder.    ,Negative,2019-11-18 21:20:00, SolitarySoul      ,Facebook, #Loneliness #Isolation                         ,10.0,20.0,UK,2019,2019-11,18,21,loneliness creep night grows colder,Negative
166,169, Jealousy consumes me as I witness others' success. ,Negative,2020-08-12 11:30:00, EnviousObserver   ,Twitter, #Jealousy #Envy                               ,12.0,25.0,India,2020,2020-08,12,11,jealousy consumes witness others success,Positive
167,170, Resentment building up over past betrayals.        ,Negative,2018-05-22 14:45:00, BitterHeart       ,Instagram, #Resentment #Bitterness                       ,7.0,15.0,Australia,2018,2018-05,22,14,resentment building past betrayal,Negative
168,171, Frustration mounts as obstacles block my path.     ,Negative,2017-01-30 16:10:00, BlockedGoals      ,Facebook, #Frustration #Obstacles                       ,10.0,20.0,USA,2017,2017-01,30,16,frustration mount obstacle block path,Negative
169,172," Boredom sets in, the day feels endlessly dull.     ",Neutral,2016-09-28 19:45:00, BoredMind         ,Twitter, #Boredom #LackOfInterest                     ,8.0,15.0,Canada,2016,2016-09,28,19,boredom set day feel endlessly dull,Negative
170,173," Anxiety grips my heart, worry clouds my thoughts.  ",Negative,2019-04-15 09:00:00, WorriedMind       ,Instagram, #Anxiety #Worry                               ,12.0,25.0,UK,2019,2019-04,15,9,anxiety grip heart worry cloud thought,Positive
171,174, Intimidation by the unknown future ahead.          ,Neutral,2021-12-03 18:30:00, FearfulSoul       ,Facebook, #Intimidation #Fear                           ,15.0,30.0,India,2021,2021-12,3,18,intimidation unknown future ahead,Negative
172,175, Helplessness sinks in as challenges pile up.       ,Negative,2020-06-20 14:20:00, OverwhelmedHeart  ,Twitter, #Helplessness #Overwhelmed                    ,8.0,15.0,Australia,2020,2020-06,20,14,helplessness sink challenge pile,Negative
173,176, Envy eats away at me as I see others' prosperity.  ,Negative,2018-11-07 11:30:00, CovetousMind     ,Instagram, #Envy #Desire                                ,10.0,20.0,Canada,2018,2018-11,7,11,envy eats away see others prosperity,Negative
174,177, Regret over missed opportunities haunts my thoughts.,Negative,2017-08-25 16:00:00, RemorsefulSoul   ,Facebook, #Regret #MissedChances                       ,12.0,25.0,UK,2017,2017-08,25,16,regret missed opportunity haunt thought,Negative
175,178, Disgust at the sight of injustice and cruelty.     ,Negative,2019-02-11 09:45:00, DisgustedHeart   ,Twitter, #Disgust #Injustice                          ,7.0,15.0,India,2019,2019-02,11,9,disgust sight injustice cruelty,Negative
176,179," Drowning in despair, hope slipping through my fingers.",Negative,2016-04-02 20:20:00, HopelessHeart    ,Instagram, #Despair #Hopeless                           ,10.0,20.0,USA,2016,2016-04,2,20,drowning despair hope slipping finger,Positive
177,180," Grief weighs heavy, tears a constant companion.    ",Negative,2015-10-18 15:30:00, TearfulSoul      ,Facebook, #Grief #Tears                                ,12.0,25.0,Canada,2015,2015-10,18,15,grief weighs heavy tear constant companion,Negative
178,181," Loneliness in a crowded room, a silent cry for connection.",Negative,2019-07-12 18:10:00, IsolatedMind     ,Twitter, #Loneliness #SeekingConnection              ,15.0,30.0,UK,2019,2019-07,12,18,loneliness crowded room silent cry connection,Negative
179,182," Jealousy gnaws at my confidence, a toxic emotion.  ",Negative,2018-06-03 16:30:00, SelfDoubt        ,Instagram, #Jealousy #Insecurity                       ,8.0,15.0,India,2018,2018-06,3,16,jealousy gnaws confidence toxic emotion,Positive
180,183," Resentment festers, poisoning relationships.       ",Negative,2022-01-15 12:00:00, BrokenTrust      ,Facebook, #Resentment #BrokenTrust                     ,10.0,20.0,Australia,2022,2022-01,15,12,resentment fester poisoning relationship,Negative
181,184," Frustration boils over, a volcanic eruption of emotions.",Negative,2017-04-10 14:45:00, ExplosiveMind    ,Twitter, #Frustration #EmotionalOutburst             ,12.0,25.0,USA,2017,2017-04,10,14,frustration boil volcanic eruption emotion,Negative
182,185," Boredom settles like dust, life feels mundane.     ",Neutral,2016-11-28 19:00:00, MundaneHeart     ,Instagram, #Boredom #Monotony                          ,7.0,15.0,Canada,2016,2016-11,28,19,boredom settle like dust life feel mundane,Positive
183,186," Anxiety grips my chest, a relentless grip on my thoughts.",Negative,2018-09-05 09:30:00, RestlessMind     ,Facebook, #Anxiety #Restlessness                      ,10.0,20.0,UK,2018,2018-09,5,9,anxiety grip chest relentless grip thought,Negative
184,187," Intimidation by the challenges ahead, fear takes hold.",Neutral,2021-10-22 18:30:00, FearfulJourney   ,Twitter, #Intimidation #FacingFear                   ,15.0,30.0,India,2021,2021-10,22,18,intimidation challenge ahead fear take hold,Negative
